023705000000000,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO
023706000000000,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO -INPEC-
023707000000000,DIRECCIÓN NACIONAL DE ESTUPEFACIENTES
023801000000000,COMISIÓN NACIONAL DEL SERVICIO CIVIL -CNSC-
039999999999900,ENTIDADES FINANCIERAS NACIONALES SIN ESPECIFICAR
040000000100100,OCENSA OLEODUCTO CENTRAL S. A.
040000000100200,OLEODUCTO COLOMBIA S. A.
040000000200100,TRANSELCA S. A.
040000000200200,E.S.P. COMPAÑÍA ENERGÉTICA DEL TOLIMA S. A.
040000000300100,E.S.P. FLYCOM COMUNICACIONES S. A.
040000000300200,E.I.C.E. SERVICIOS POSTALES NACIONALES S. A. -POSTALSERVICE-
040000000320000,E.S.P. INTERNEXA S. A.
040000000400100,SOCIEDAD PROMOTORA DE TURÍSMO - SOCOTUR LTDA
042202000000000,UNIVERSIDAD MILITAR
042300000300700,COMISIÓN NACIONAL DE TELEVISIÓN -CNTV-
049999999999900,OTRAS ENTIDADES DESCENTRALIZADAS NACIONALES SIN ESPECIFICAR
110000000500000,DEPARTAMENTO DE ANTIOQUIA
110000000500100,MUNICIPIO DE MEDELLÍN
110000000500200,ABEJORRAL
110000000500400,ABRIAQUI
110000000502100,ALEJANDRIA
110000000503000,AMAGA
110000000503100,AMALFI
110000000503400,ANDES
110000000503600,ANGELOPOLIS
110000000503800,ANGOSTURA
110000000504000,ANORI
110000000504200,SANTAFE DE ANTIOQUIA
110000000504400,ANZA
110000000504500,APARTADO
110000000505100,ARBOLETES
110000000505500,ARGELIA ANTIOQUIA
110000000505900,ARMENIA
110000000507900,BARBOSA ANTIOQUIA
110000000508600,BELMIRA
110000000508800,BELLO
110000000509100,BETANIA
110000000509300,BETULIA ANTIOQUIA
110000000510100,BOLÍVAR (CIUDAD BOLÍVAR)
110000000510700,BRICEÑO ANTIOQUIA
110000000511300,BURITICA
110000000512000,CACERES
110000000512500,CAICEDO
110000000512900,CALDAS ANTIOQUIA
110000000513400,CAMPAMENTO
110000000513800,CAÑASGORDAS
110000000514200,CARACOLI
110000000514500,CARAMANTA
110000000514700,CAREPA
110000000514800,CARMEN DE VIBORAL
110000000515000,CAROLINA DEL PRINCIPE
110000000515400,CAUCASIA
110000000517200,CHIGORODO
110000000519000,CISNEROS
110000000519700,COCORNA
110000000520600,CONCEPCIÓN ANTIOQUIA
110000000520900,CONCORDIA ANTIOQUIA
110000000521200,COPACABANA
110000000523400,DABEIBA
110000000523700,DON MATIAS
110000000524000,EBEJICO
110000000525000,EL BAGRE
110000000526400,ENTRERRIOS
110000000526600,ENVIGADO
110000000528200,FREDONIA
110000000528400,FRONTINO
110000000530600,GIRALDO
110000000530800,GIRARDOTA
110000000531000,GÓMEZ PLATA
110000000531300,GRANADA ANTIOQUIA
110000000531500,GUADALUPE ANTIOQUIA
110000000531800,GUARNE
110000000532100,GUATAPE
110000000534700,HELICONIA
110000000535300,HISPANIA
110000000536000,ITAGÜÍ
110000000536100,ITUANGO
110000000536400,JARDIN
110000000536800,JERICÓ ANTIOQUIA
110000000537600,LA CEJA DEL TAMBO
110000000538000,LA ESTRELLA
110000000539000,LA PINTADA
110000000540000,LA UNIÓN ANTIOQUIA
110000000541100,LIBORINA
110000000542500,MACEO
110000000544000,MARINILLA
110000000546700,MONTEBELLO
110000000547500,MURINDO
110000000548000,MUTATA
110000000548300,NARIÑO ANTIOQUIA
110000000549000,NECOCLI
110000000549500,NECHI
110000000550100,OLAYA
110000000554100,EL PEÑOL ANTIOQUIA
110000000554300,PEQUE
110000000557600,PUEBLORRICO
110000000557900,PUERTO BERRIO
110000000558500,PUERTO NARE (LA MAGDALENA)
110000000559100,PUERTO TRIUNFO
110000000560400,REMEDIOS
110000000560700,EL RETIRO
110000000561500,RIONEGRO ANTIOQUIA
110000000562800,SABANALARGA ANTIOQUIA
110000000563100,SABANETA
110000000564200,SALGAR
110000000564700,SAN ANDRÉS DE CUERQUIA
110000000564900,SAN CARLOS ANTIOQUIA
110000000565200,SAN FRANCISCO ANTIOQUIA
110000000565600,SAN JERONIMO
110000000565800,SAN JOSÉ DE LA MONTAÑA
110000000565900,SAN JUAN DE URABA
110000000566000,SAN LUIS ANTIOQUIA
110000000566400,SAN PEDRO DE LOS MILAGROS
110000000566500,SAN PEDRO DE URABA
110000000566700,SAN RAFAEL
110000000567000,SAN ROQUE
110000000567400,SAN VICENTE
110000000567900,SANTA BARBARA ANTIOQUIA
110000000568600,SANTA ROSA DE OSOS
110000000569000,SANTO DOMINGO
110000000569700,SANTUARIO ANTIOQUIA
110000000573600,SEGOVIA
110000000575600,SONSON
110000000576100,SOPETRAN
110000000578900,TAMESIS
110000000579000,TARAZA
110000000579200,TARSO
110000000580900,TITIRIBI
110000000581900,TOLEDO ANTIOQUIA
110000000583700,TURBO
110000000584200,URAMITA
110000000584700,URRAO
110000000585400,VALDIVIA
110000000585600,VALPARAISO ANTIOQUIA
110000000585800,VEGACHI
110000000586100,VENECIA
110000000587300,VIGIA DEL FUERTE
110000000588500,YALI
110000000588700,YARUMAL
110000000589000,YOLOMBO
110000000589300,YONDO (CASABE)
110000000589500,ZARAGOZA
110000000800000,DEPARTAMENTO DEL ATLÁNTICO
110000000800100,MUNICIPIO DE BARRANQUILLA
110000000807800,BARANOA
110000000813700,CAMPO DE LA CRUZ
110000000814100,CANDELARIA ATLÁNTICO
110000000829600,GALAPA
110000000837200,JUAN DE ACOSTA
110000000842100,LURUACO
110000000843300,MALAMBO
110000000843600,MANATI
110000000852000,PALMAR DE VARELA
110000000854900,PIOJO
110000000855800,POLONUEVO
110000000856000,PONEDERA
110000000857300,PUERTO COLOMBIA
110000000860600,REPELÓN
110000000863400,SABANAGRANDE
110000000863800,SABANALARGA ATLÁNTICO
110000000867500,SANTA LUCIA
110000000868500,SANTO TOMAS
110000000875800,SOLEDAD
110000000877000,SUAN
110000000883200,TUBARA
110000000884900,USIACURI
110000001100100,BOGOTÁ D.C.
110000001300000,DEPARTAMENTO DE BOLÍVAR
110000001300100,MUNICIPIO DE CARTAGENA
110000001300600,ACHI
110000001303000,ALTOS DEL ROSARIO
110000001304200,ARENAL
110000001305200,ARJONA
110000001306200,ARROYOHONDO
110000001307400,BARRANCO DE LOBA
110000001314000,CALAMAR BOLÍVAR
110000001316000,CANTAGALLO
110000001318800,CICUCO
110000001321200,CÓRDOBA BOLÍVAR
110000001322200,CLEMENCIA
110000001324400,EL CARMEN DE BOLÍVAR
110000001324800,EL GUAMO
110000001326800,EL PEÑON BOLÍVAR
110000001330000,HATILLO DE LOBA
110000001343000,MAGANGUÉ
110000001343300,MAHATES
110000001344000,MARGARITA
110000001344200,MARÍA LA BAJA
110000001345800,MONTECRISTO
110000001346800,SANTA CRUZ DE MOMPOS
110000001347300,MORALES BOLÍVAR
110000001354900,PINILLOS
110000001358000,REGIDOR
110000001360000,RIOVIEJO
110000001362000,SAN CRISTOBAL
110000001364700,SAN ESTANISLAO
110000001365000,SAN FERNANDO
110000001365400,SAN JACINTO
110000001365500,SAN JACINTO DEL CAUCA
110000001365700,SAN JUAN NEPOMUCENO
110000001366700,SAN MARTIN DE LOBA
110000001367000,SAN PABLO BOLÍVAR
110000001367300,SANTA CATALINA
110000001368300,SANTA ROSA DEL NORTE
110000001368800,SANTA ROSA DEL SUR
110000001374400,SIMITI
110000001376000,SOPLAVIENTO
110000001378000,TALAIGUA NUEVO
110000001381000,TIQUISIO
110000001383600,TURBACO
110000001383800,TURBANA
110000001387300,VILLANUEVA BOLÍVAR
110000001389400,ZAMBRANO
110000001500000,DEPARTAMENTO DE BOYACÁ
110000001500100,MUNICIPIO DE TUNJA
110000001502200,ALMEIDA
110000001504700,AQUITANIA
110000001505100,ARCABUCO
110000001508700,BELÉN BOYACÁ
110000001509000,BERBEO
110000001509200,BETEITIVA
110000001509700,BOAVITA
110000001510400,BOYACÁ
110000001510600,BRICEÑO BOYACÁ
110000001510900,BUENAVISTA BOYACÁ
110000001511400,BUSBANZA
110000001513100,CALDAS BOYACÁ
110000001513500,CAMPOHERMOSO
110000001516200,CERINZA
110000001517200,CHINAVITA
110000001517600,CHIQUINQUIRÁ
110000001518000,CHISCAS
110000001518300,CHITA
110000001518500,CHITARAQUE
110000001518700,CHIVATÁ
110000001518900,CIENAGA BOYACÁ
110000001520400,COMBITA
110000001521200,COPER
110000001521500,CORRALES
110000001521800,COVARACHIA
110000001522300,CUBARÁ
110000001522400,CUCAITA
110000001522600,CUITIVA
110000001523200,CHIQUIZA (SAN PEDRO DE IGUAQUE)
110000001523600,CHIVOR
110000001523800,DUITAMA
110000001524400,EL COCUY
110000001524800,EL ESPINO
110000001527200,FIRAVITOBA
110000001527600,FLORESTA
110000001529300,GACHANTIVA
110000001529600,GAMEZA
110000001529900,GARAGOA
110000001531700,GUACAMAYAS
110000001532200,GUATEQUE
110000001532500,GUAYATA
110000001533200,GÜICAN
110000001536200,IZA
110000001536700,JENESANO
110000001536800,JERICÓ BOYACÁ
110000001537700,LABRANZAGRANDE
110000001538000,LA CAPILLA
110000001540100,LA VICTORIA BOYACÁ
110000001540300,LA UVITA
110000001540700,VILLA DE LEYVA
110000001542500,MACANAL
110000001544200,MARIPI
110000001545500,MIRAFLORES BOYACÁ
110000001546400,MONGUA
110000001546600,MONGUI
110000001546900,MONIQUIRA
110000001547600,MOTAVITA
110000001548000,MUZO
110000001549100,NOBSA
110000001549400,NUEVO COLON
110000001550000,OICATA
110000001550700,OTANCHE
110000001551100,PACHAVITA
110000001551400,PAEZ
110000001551600,PAIPA
110000001551800,PAJARITO
110000001552200,PANQUEBA
110000001553100,PAUNA
110000001553300,PAYA
110000001553700,PAZ DE RIO
110000001554200,PESCA
110000001555000,PISBA
110000001557200,PUERTO BOYACÁ
110000001558000,QUIPAMA
110000001559900,RAMIRIQUI
110000001560000,RAQUIRA
110000001562100,RONDON
110000001563200,SABOYA
110000001563800,SACHICA
110000001564600,SAMACA
110000001566000,SAN EDUARDO
110000001566400,SAN JOSÉ DE PARE
110000001566700,SAN LUIS DE GACENO
110000001567300,SAN MATEO
110000001567600,SAN MIGUEL DE SEMA
110000001568100,SAN PABLO DE BORBUR
110000001568600,SANTANA
110000001569000,SANTA MARÍA BOYACÁ
110000001569300,SANTA ROSA DE VITERBO
110000001569600,SANTA SOFIA
110000001572000,SATIVANORTE
110000001572300,SATIVASUR
110000001574000,SIACHOQUE
110000001575300,SOATA
110000001575500,SOCOTA
110000001575700,SOCHA
110000001575900,SOGAMOSO
110000001576100,SOMONDOCO
110000001576200,SORA
110000001576300,SOTAQUIRA
110000001576400,SORACA
110000001577400,SUSACON
110000001577600,SUTAMARCHAN
110000001577800,SUTATENZA
110000001579000,TASCO
110000001579800,TENZA
110000001580400,TIBANA
110000001580600,TIBASOSA
110000001580800,TINJACA
110000001581000,TIPACOQUE
110000001581400,TOCA
110000001581600,TOGÜI
110000001582000,TOPAGA
110000001582200,TOTA
110000001583200,TUNUNGUA
110000001583500,TURMEQUE
110000001583700,TUTA
110000001583900,TUTASA
110000001584200,UMBITA
110000001586100,VENTAQUEMADA
110000001587900,VIRACACHÁ
110000001589700,ZETAQUIRA
110000001700000,DEPARTAMENTO DE CALDAS
110000001700100,MUNICIPIO DE MANIZALES
110000001701300,AGUADAS
110000001704200,ANSERMA DE LOS CABALLEROS
110000001705000,ARANZAZU
110000001708800,BELALCAZAR
110000001717400,CHINCHINA
110000001727200,FILADELFIA
110000001738000,LA DORADA
110000001738800,LA MERCED
110000001743300,MANZANARES
110000001744200,MARMATO
110000001744400,MARQUETALIA
110000001744600,MARULANDA
110000001748600,NEIRA
110000001749500,NORCASIA
110000001751300,PACORA
110000001752400,PALESTINA CALDAS
110000001754100,PENSILVANIA
110000001761400,RIOSUCIO CALDAS
110000001761600,RISARALDA
110000001765300,SALAMINA CALDAS
110000001766200,SAMANA
110000001766500,SAN JOSE
110000001777700,SUPIA
110000001786700,VICTORIA
110000001787300,VILLAMARÍA
110000001787700,VITERBO
110000001800000,DEPARTAMENTO DEL CAQUETÁ
110000001800100,MUNICIPIO DE FLORENCIA
110000001802900,ALBANIA CAQUETÁ
110000001809400,BELEN DE LOS ANDAQUIES
110000001815000,CARTAGENA DEL CHAIRA
110000001820500,CURILLO
110000001824700,EL DONCELLO
110000001825600,EL PAUJIL
110000001841000,LA MONTAÑITA
110000001846000,MILAN
110000001847900,MORELIA
110000001859200,PUERTO RICO CAQUETÁ
110000001861000,SAN JOSÉ DE FRAGUA
110000001875300,SAN VICENTE DEL CAGUAN
110000001876500,SOLANO
110000001878500,SOLITA
110000001886000,VALPARAISO CAQUETÁ
110000001900000,DEPARTAMENTO DEL CAUCA
110000001900100,MUNICIPIO DE POPAYÁN
110000001902200,ALMAGUER
110000001905000,ARGELIA CAUCA
110000001907500,BALBOA CAUCA
110000001910000,BOLÍVAR CAUCA
110000001911000,BUENOS AIRES
110000001913000,CAJIBIO
110000001913700,CALDONO
110000001914200,CALOTO
110000001921200,CORINTO
110000001925600,EL TAMBO CAUCA
110000001929000,FLORENCIA
110000001931800,GUAPI
110000001935500,INZA
110000001936400,JAMBALO
110000001939200,LA SIERRA
110000001939700,LA VEGA CAUCA
110000001941800,LOPEZ DE MICAY
110000001945000,MERCADERES
110000001945500,MIRANDA
110000001947300,MORALES CAUCA
110000001951300,PADILLA
110000001951700,PAEZ (BELALCAZAR)
110000001953200,PATIA (EL BORDO)
110000001953300,PIAMONTE
110000001954800,PIENDAMO
110000001957300,PUERTO TEJADA
110000001958500,PURACE (COCONUCO)
110000001962200,ROSAS
110000001969300,SAN SEBASTIAN
110000001969800,SANTANDER DE QUILICHAO
110000001970100,SANTA ROSA
110000001974300,SILVIA
110000001976000,SOTARA (PAISPAMBA)
110000001978000,SUAREZ CAUCA
110000001978500,SUCRE CAUCA
110000001980700,TIMBIO
110000001980900,TIMBIQUI
110000001982100,TORIBIO
110000001982400,TOTORO
110000001984500,VILLARRICA CAUCA
110000002000000,DEPARTAMENTO DEL CESAR
110000002000100,MUNICIPIO DE VALLEDUPAR
110000002001100,AGUACHICA
110000002001300,AGUSTIN CODAZZI
110000002003200,ASTREA
110000002004500,BECERRIL
110000002006000,BOSCONIA
110000002017500,CHIMICHAGUA
110000002017800,CHIRIGUANA
110000002022800,CURUMANI
110000002023800,EL COPEY
110000002025000,EL PASO
110000002029500,GAMARRA
110000002031000,GONZALEZ
110000002038300,LA GLORIA
110000002040000,LA JAGUA DE IBIRICO
110000002044300,MANAURE (BALCON DEL CESAR)
110000002051700,PAILITAS
110000002055000,PELAYA
110000002057000,PUEBLO BELLO
110000002061400,RIO DE ORO
110000002062100,LA PAZ (ROBLES)
110000002071000,SAN ALBERTO
110000002075000,SAN DIEGO
110000002077000,SAN MARTÍN CESAR
110000002078700,TAMALAMEQUE
110000002300000,DEPARTAMENTO DE CÓRDOBA
110000002300100,MUNICIPIO DE MONTERÍA
110000002306800,AYAPEL
110000002307900,BUENAVISTA CÓRDOBA
110000002309000,CANALETE
110000002316200,CERETE
110000002316800,CHIMA CÓRDOBA
110000002318200,CHINÚ
110000002318900,CIENAGA DE ORO
110000002330000,COTORRA
110000002335000,LA APARTADA
110000002341700,SANTA CRUZ DE LORICA
110000002341900,LOS CÓRDOBAS
110000002346400,MOMIL
110000002346600,MONTELIBANO
110000002350000,MOÑITOS
110000002355500,PLANETA RICA
110000002357000,PUEBLO NUEVO
110000002357400,PUERTO ESCONDIDO
110000002358000,PUERTO LIBERTADOR
110000002358600,PURISIMA
110000002366000,SAHAGUN
110000002367000,SAN ANDRÉS DE SOTAVENTO
110000002367200,SAN ANTERO
110000002367500,SAN BERNARDO DEL VIENTO
110000002367800,SAN CARLOS CÓRDOBA
110000002368600,SAN PELAYO
110000002380700,TIERRALTA
110000002385500,VALENCIA
110000002500000,DEPARTAMENTO DE CUNDINAMARCA
110000002500100,AGUA DE DIOS
110000002501900,ALBAN
110000002503500,ANAPOIMA
110000002504000,ANOLAIMA
110000002505300,ARBELAEZ
110000002508600,BELTRAN
110000002509500,BITUIMA
110000002509900,BOJACA
110000002512000,CABRERA CUNDINAMARCA
110000002512300,CACHIPAY
110000002512600,CAJICA
110000002514800,CAPARRAPI
110000002515100,CAQUEZA
110000002515400,CARMEN DE CARUPA
110000002516800,CHAGUANI
110000002517500,CHIA
110000002517800,CHIPAQUE
110000002518100,CHOACHI
110000002518300,CHOCONTA
110000002520000,COGUA
110000002521400,COTA
110000002522400,CUCUNUBA
110000002524500,MESITAS DEL COLEGIO
110000002525800,EL PEÑON CUNDINAMARCA
110000002526000,EL ROSAL
110000002526900,FACATATIVA
110000002527900,FOMEQUE
110000002528100,FOSCA
110000002528600,FUNZA
110000002528800,FUQUENE
110000002529000,FUSAGASUGA
110000002529300,GACHALA
110000002529500,GACHANCIPA
110000002529700,GACHETA
110000002529900,GAMA
110000002530700,GIRARDOT
110000002531200,GRANADA CUNDINAMARCA
110000002531700,GUACHETA
110000002532000,GUADUAS
110000002532200,GUASCA
110000002532400,GUATAQUI
110000002532600,GUATAVITA
110000002532800,GUAYABAL DE SIQUIMA
110000002533500,GUAYABETAL
110000002533900,GUTIERREZ
110000002536800,JERUSALEN
110000002537200,JUNIN
110000002537700,LA CALERA
110000002538600,LA MESA
110000002539400,LA PALMA
110000002539800,LA PEÑA
110000002540200,LA VEGA CUNDINAMARCA
110000002540700,LENGUAZAQUE
110000002542600,MACHETA
110000002543000,MADRID
110000002543600,MANTA
110000002543800,MEDINA
110000002547300,MOSQUERA CUNDINAMARCA
110000002548300,NARIÑO CUNDINAMARCA
110000002548600,NEMOCON
110000002548800,NILO
110000002548900,NIMAIMA
110000002549100,NOCAIMA
110000002550600,OSPINA PEREZ (VENECIA)
110000002551300,PACHO
110000002551800,PAIME
110000002552400,PANDI
110000002553000,PARATEBUENO
110000002553500,PASCA
110000002557200,PUERTO SALGAR
110000002558000,PULI
110000002559200,QUEBRADANEGRA
110000002559400,QUETAME
110000002559600,QUIPILE
110000002559900,RAFAEL REYES (APULO)
110000002561200,RICAURTE CUNDINAMARCA
110000002564500,SAN ANTONIO DEL TEQUENDAMA
110000002564900,SAN BERNARDO CUNDINAMARCA
110000002565300,SAN CAYETANO CUNDINAMARCA
110000002565800,SAN FRANCISCO CUNDINAMARCA
110000002566200,SAN JUAN DE RIOSECO
110000002571800,SASAIMA
110000002573600,SESQUILE
110000002574000,SIBATE
110000002574300,SILVANIA
110000002574500,SIMIJACA
110000002575400,SOACHA
110000002575800,SOPÓ
110000002576900,SUBACHOQUE
110000002577200,SUESCA
110000002577700,SUPATA
110000002577900,SUSA
110000002578100,SUTATAUSA
110000002578500,TABIO
110000002579300,TAUSA
110000002579700,TENA
110000002579900,TENJO
110000002580500,TIBACUY
110000002580700,TIBIRITA
110000002581500,TOCAIMA
110000002581700,TOCANCIPA
110000002582300,TOPAIPI
110000002583900,UBALÁ
110000002584100,UBAQUE
110000002584300,UBATE
110000002584500,UNE
110000002585100,UTICA
110000002586200,VERGARA
110000002586700,VIANI
110000002587100,VILLAGÓMEZ
110000002587300,VILLAPINZON
110000002587500,VILLETA
110000002587800,VIOTA
110000002588500,YACOPI
110000002589800,ZIPACON
110000002589900,ZIPAQUIRA
110000002700000,DEPARTAMENTO DEL CHOCÓ
110000002700100,MUNICIPIO DE QUIBDÓ
110000002700600,ACANDI
110000002702500,ALTO BAUDO (PIE DE PATO)
110000002705000,ATRATO
110000002707300,BAGADO
110000002707500,BAHIA SOLANO (CIUDAD MUTIS)
110000002707700,BAJO BAUDO (PIZARRO)
110000002708200,BAJO SAN JUAN
110000002708600,BELÉN DE BAJIRÁ
110000002709900,BOJAYA (BELLAVISTA)
110000002713500,EL CANTON DE SAN PABLO (MANAGRU)
110000002715000,CARMEN DEL DARIEN
110000002716000,CERTEGUI
110000002720500,CONDOTO
110000002724500,EL CARMEN DE ATRATO
110000002725000,EL LITORAL DEL SAN JUAN
110000002736100,ITSMINA
110000002737200,JURADO
110000002741300,LLORO
110000002742500,MEDIO ATRATO
110000002743000,MEDIO BAUDO
110000002745000,MEDIO SAN JUAN
110000002749100,NOVITA
110000002749500,NUQUI
110000002758000,RIO IRO
110000002760000,RIO QUITO
110000002761500,RIOSUCIO CHOCÓ
110000002766000,SAN JOSÉ DEL PALMAR
110000002774500,SIPI
110000002778700,TADO
110000002780000,UNGUIA
110000002781000,UNION PANAMERICANA
110000004100000,DEPARTAMENTO DEL HUILA
110000004100100,MUNICIPIO DE NEIVA
110000004100600,ACEVEDO
110000004101300,AGRADO
110000004101600,AIPE
110000004102000,ALGECIRAS
110000004102600,ALTAMIRA
110000004107800,BARAYA
110000004113200,CAMPOALEGRE
110000004120600,COLOMBIA
110000004124400,ELIAS
110000004129800,GARZÓN
110000004130600,GIGANTE
110000004131900,GUADALUPE HUILA
110000004134900,HOBO
110000004135700,IQUIRA
110000004135900,ISNOS
110000004137800,LA ARGENTINA
110000004139600,LA PLATA
110000004148300,NATAGA
110000004150300,OPORAPA
110000004151800,PAICOL
110000004152400,PALERMO
110000004153000,PALESTINA HUILA
110000004154800,PITAL
110000004155100,PITALITO
110000004161500,RIVERA
110000004166000,SALADOBLANCO
110000004166800,SAN AGUSTIN
110000004167600,SANTA MARÍA HUILA
110000004177000,SUAZA
110000004179100,TARQUI
110000004179700,TESALIA
110000004179900,TELLO
110000004180100,TERUEL
110000004180700,TIMANA
110000004187200,VILLAVIEJA
110000004188500,YAGUARA
110000004400000,DEPARTAMENTO DE LA GUAJIRA
110000004400100,MUNICIPIO DE RIOHACHA
110000004403500,ALBANIA GUAJIRA
110000004407800,BARRANCAS
110000004409000,DIBULLA
110000004409800,DISTRACCION
110000004411000,EL MOLINO
110000004427900,FONSECA
110000004437800,HATO NUEVO
110000004442000,LA JAGUA DEL PILAR
110000004443000,MAICAO
110000004456000,MANAURE
110000004465000,SAN JUAN DEL CESAR
110000004484700,URIBIA
110000004485500,URUMITA
110000004487400,VILLANUEVA GUAJIRA
110000004700000,DEPARTAMENTO DEL MAGDALENA
110000004700100,MUNICIPIO DE SANTA MARTA
110000004703000,ALGARROBO
110000004705300,ARACATACA
110000004705800,ARIGUANI (EL DIFICIL)
110000004716100,CERRO DE SAN ANTONIO
110000004717000,CHIVOLO
110000004718900,CIENAGA MAGDALENA
110000004720500,CONCORDIA MAGDALENA
110000004724500,EL BANCO
110000004725800,EL PI?ON
110000004726800,EL RETEN
110000004728800,FUNDACION
110000004731800,GUAMAL MAGDALENA
110000004746000,NUEVA GRANADA
110000004754100,PEDRAZA
110000004754500,PIJIÑO DEL CARMEN
110000004755100,PIVIJAY
110000004755500,PLATO
110000004757000,PUEBLOVIEJO
110000004760500,REMOLINO
110000004766000,SABANAS DE SAN ANGEL
110000004767500,SALAMINA MAGDALENA
110000004769200,SAN SEBASTIAN DE BUENAVISTA
110000004770300,SAN ZENON
110000004770700,SANTA ANA
110000004772000,SANTA BARBARA DE PINTO
110000004774500,SITIONUEVO
110000004779800,TENERIFE
110000004796000,ZAPAYAN
110000004798000,ZONA BANANERA
110000005000000,DEPARTAMENTO DEL META
110000005000100,MUNICIPIO DE VILLAVICENCIO
110000005000600,ACACÍAS
110000005011000,BARRANCA DE UPIA
110000005012400,CABUYARO
110000005015000,CASTILLA LA NUEVA
110000005022300,CUBARRAL
110000005022600,CUMARAL
110000005024500,EL CALVARIO
110000005025100,EL CASTILLO
110000005027000,EL DORADO
110000005028700,FUENTE DE ORO
110000005031300,GRANADA META
110000005031800,GUAMAL META
110000005032500,MAPIRIPAN
110000005033000,MESETAS
110000005035000,LA MACARENA
110000005037000,LA URIBE
110000005040000,LEJANIAS
110000005045000,PUERTO CONCORDIA
110000005056800,PUERTO GAITAN
110000005057300,PUERTO LOPEZ
110000005057700,PUERTO LLERAS
110000005059000,PUERTO RICO META
110000005060600,RESTREPO META
110000005068000,SAN CARLOS DE GUAROA
110000005068300,SAN JUAN DE ARAMA
110000005068600,SAN JUANITO
110000005068900,SAN MARTÍN META
110000005071100,VISTA HERMOSA
110000005200000,DEPARTAMENTO DE NARIÑO
110000005200100,MUNICIPIO DE PASTO
110000005201900,ALBAN (SAN JOSE)
110000005202200,ALDANA
110000005203600,ANCUYA
110000005205100,ARBOLEDA (BERRUECOS)
110000005207900,BARBACOAS
110000005208300,BELÉN NARIÑO
110000005211000,BUESACO
110000005220300,COLON (GENOVA)
110000005220700,CONSACA
110000005221000,CONTADERO
110000005221500,CÓRDOBA NARIÑO
110000005222400,CUASPUD (CARLOSAMA)
110000005222700,CUMBAL
110000005223300,CUMBITARA
110000005224000,CHACHAGÜÍ
110000005225000,EL CHARCO
110000005225400,EL PEÑOL NARIÑO
110000005225600,EL ROSARIO
110000005225800,EL TABLÓN DE GÓMEZ
110000005226000,EL TAMBO NARIÑO
110000005228700,FUNES
110000005231700,GUACHUCAL
110000005232000,GUAITARILLA
110000005232300,GUALMATAN
110000005235200,ILES
110000005235400,IMUES
110000005235600,IPIALES
110000005237800,LA CRUZ
110000005238100,LA FLORIDA
110000005238500,LA LLANADA
110000005239000,LA TOLA
110000005239900,LA UNIÓN NARIÑO
110000005240500,LEIVA
110000005241100,LINARES
110000005241800,LOS ANDES (SOTOMAYOR)
110000005242700,MAGÜI (PAYAN)
110000005243500,MALLAMA (PIEDRANCHA)
110000005247300,MOSQUERA NARIÑO
110000005248000,NARIÑO - DEPARTAMENTO DE NARIÑO
110000005249000,OLAYA HERRERA (BOCAS DE SATINGA)
110000005250600,OSPINA
110000005252000,FRANCISCO PIZARRO (SALAHONDA)
110000005254000,POLICARPA
110000005256000,POTOSI
110000005256500,PROVIDENCIA
110000005257300,PUERRES
110000005258500,PUPIALES
110000005261200,RICAURTE NARIÑO
110000005262100,ROBERTO PAYAN (SAN JOSE)
110000005267800,SAMANIEGO
110000005268300,SANDONA
110000005268500,SAN BERNARDO NARIÑO
110000005268700,SAN LORENZO
110000005269300,SAN PABLO NARIÑO
110000005269400,SAN PEDRO DE CARTAGO
110000005269600,SANTA BARBARA (ISCUANDE)
110000005269900,SANTACRUZ (GUACHAVES)
110000005272000,SAPUYES
110000005278600,TAMINANGO
110000005278800,TANGUA
110000005283500,TUMACO
110000005283800,TUQUERRES
110000005288500,YACUANQUER
110000005400000,DEPARTAMENTO DE NORTE DE SANTANDER
110000005400100,MUNICIPIO DE CÚCUTA
110000005400300,ABREGO
110000005405100,ARBOLEDAS
110000005409900,BOCHALEMA
110000005410900,BUCARASICA
110000005412500,CACOTA
110000005412800,CACHIRA
110000005417200,CHINACOTA
110000005417400,CHITAGA
110000005420600,CONVENCION
110000005422300,CUCUTILLA
110000005423900,DURANIA
110000005424500,EL CARMEN
110000005425000,EL TARRA
110000005426100,EL ZULIA
110000005431300,GRAMALOTE
110000005434400,HACARI
110000005434700,HERRAN
110000005437700,LABATECA
110000005438500,LA ESPERANZA
110000005439800,LA PLAYA DE BELEN
110000005440500,LOS PATIOS
110000005441800,LOURDES
110000005448000,MUTISCUA
110000005449800,OCAÑA
110000005451800,PAMPLONA
110000005452000,PAMPLONITA
110000005455300,PUERTO SANTANDER
110000005459900,RAGONVALIA
110000005466000,SALAZAR DE LAS PALMAS
110000005467000,SAN CALIXTO
110000005467300,SAN CAYETANO NORTE DE SANTANDER
110000005468000,SANTIAGO NORTE DE SANTANDER
110000005472000,SARDINATA
110000005474300,SANTO DOMINGO DE SILOS
110000005480000,TEORAMA
110000005481000,TIBU
110000005482000,TOLEDO NORTE DE SANTANDER
110000005487100,VILLACARO
110000005487400,VILLA DEL ROSARIO
110000006300000,DEPARTAMENTO DEL QUINDÍO
110000006300100,MUNICIPIO DE ARMENIA
110000006311100,BUENAVISTA QUINDÍO
110000006313000,CALARCÁ
